 ,psm_yaw_joint,psm_pitch_joint,psm_main_insertion_joint,psm_tool_roll_joint,psm_tool_pitch_joint,psm_tool_yaw_joint,psm_tool_gripper2_joint
Positions
10,-0.16977219270290006,0.1842000356449522,0.17268223998191118,0.07110741670945,-0.19213058014647716,0.06346148857470982,0.06346148857470957
11,-0.14892512493796312,0.15934189386037545,0.1611711086365095,0.06252622224938795,-0.166473768311788,0.0554313769336036,0.0554313769336036
12,-0.12449300307290997,0.13147698823389584,0.14303037993860285,0.05238579819140536,-0.13757501436717084,0.04615499644271466,0.04615499644271466
13,-0.10149197205642885,0.10585231318731878,0.12372701378235867,0.04279909296040511,-0.11093001931972106,0.037486523417038245,0.03748652341703841
14,-0.057138499971029655,0.059068575856651456,0.07270130579726852,0.02413180969035156,-0.06196941384445141,0.02104893384804183,0.021048933848042
15,-0.1085830431729363,0.01729444439157825,0.014015149455902133,0.04401083616022102,-0.023720051707261863,0.0431889569552924,0.0431889569552924
16,-0.2654702165269041,0.012550705563532973,-0.0020679125908212833,0.10675803427871404,-0.030428708522662308,0.10649551402969795,0.10649551402969795
17,-0.38282179801267513,0.01144403388209866,-0.0017201202434402227,0.15319551797305409,-0.04131537980840834,0.15359995202688462,0.15359995202688462
18,-0.4648083772107254,0.005364544468252286,-0.0004858288491750711,0.1847878609608044,-0.04688055798178309,0.18670776689038765,0.18670776689038765
19,-0.5312514133522388,-0.0037621836840882415,0.0012978279728551529,0.20948875041673254,-0.04977518338236182,0.21385696975354382,0.21385696975354382
20,-0.5854476951761503,-0.015045075293812393,0.0034790949895452568,0.22863499888800096,-0.050654665614156005,0.2364166197554156,0.2364166197554156
21,-0.5809047486453321,-0.02535808587747831,0.005432561216748068,0.2244172616555426,-0.04623390353382216,0.2355120845819501,0.2355120845819501
22,-0.5235813174576013,-0.03262667949887628,0.006782440160042191,0.19969168809316634,-0.03788329402661696,0.21334489970394638,0.21334489970394638
23,-0.45726781477808814,-0.03693963005026096,0.007591033535369027,0.1719202899214023,-0.029792771056910153,0.18742359195719827,0.18742359195719827
24,-0.383235184084556,-0.03803620152469564,0.007799927824208198,0.14180568526464685,-0.02219073397261947,0.15813953998545838,0.15813953998545838
25,-0.28173276555257915,-0.03284404509855019,0.0067589000347626745,0.10254449358103862,-0.014381022150823944,0.11707518625907753,0.11707518625907753
26,-0.17610576844995413,-0.011717856620017552,0.0230634465179957,0.0639226716988039,-0.019208425829277512,0.07229573346037048,0.07229573346037048
27,-0.17391094052189388,0.004915128090932495,0.05385860965181741,0.06378278798655648,-0.03618034996651876,0.06947299631515705,0.06947299631515705
28,-0.19807781044372824,0.004443173022645466,0.0641141107698696,0.0722932068115607,-0.040667572407073846,0.07922458386197606,0.07922458386197585
29,-0.12950932780402674,0.0021950302025036525,0.04373672336863778,0.04704406723621503,-0.026258031862181556,0.051863764456783604,0.051863764456783396
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accellerations
0,-0.7137256676761313,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.7457786598234082,0.9389008968889067,0.42940334701468513,0.3044485332259228,-0.9641448799695053,0.2926319090726314,0.2926319090726314
2,-0.7844001630639911,0.891832089453788,0.5939550340255485,0.32540179158707455,-0.9250908940894814,0.29748371659631806,0.2974837165963151
3,-0.7963888773183901,0.8333193728923942,0.7456029660129486,0.3346300860279633,-0.872316293674814,0.2943057439285029,0.2943057439285069
4,-0.7156767920036096,0.6734398338673674,0.8490741955284524,0.3053580971547525,-0.7140652891209142,0.25642669836961546,0.25642669836960746
5,0.5607692147605214,-0.856069412154477,0.025027699486436992,-0.21984551670480101,0.8640162967577765,-0.23608188972652475,-0.23608188972651595
6,-0.34950045867054824,0.2223346363939364,0.7364907963828394,0.15597966305553634,-0.25025782192858825,0.11389027567983674,0.11389027567983674
7,0.6040185271689036,-0.8618739293084261,-2.185258146205438e-15,-0.23990421248534474,0.874519634975608,-0.2477840304791423,-0.2477840304791423
8,0.6179527273031974,-0.8388291048763111,-0.0706469441939317,-0.24795651375296807,0.8548625769587662,-0.2489010615145989,-0.2489010615145989
9,0.6163741078783349,-0.8015878383939457,-0.1369708279450778,-0.2494413625993085,0.8201476283905568,-0.24451219969921703,-0.24451219969923732
10,0.7177575440102337,-0.8774972558651377,-0.32371017846270483,-0.29403840062761005,0.9033383561421592,-0.2787743592803206,-0.2787743592803011
11,0.7723893203149947,-0.9008496603683304,-0.4941089155739987,-0.3192477922977732,0.9319834486420238,-0.29537568503195427,-0.29537568503195427
12,0.8091169276605233,-0.9051919562054425,-0.670877362376215,-0.336992899925543,0.9407987313299248,-0.3053372191066703,-0.3053372191066703
13,0.5148565085693018,-0.5703106661349973,-0.439155493867928,-0.21479944614328345,0.5933966545510599,-0.19368706441730685,-0.19368706441729788
14,0.7061146839861965,-0.734284107106166,-0.8714816060870739,-0.29791651430757243,0.7697832975313644,-0.260577369650587,-0.2605773696505904
15,-0.9939278305143161,-0.06681709535576622,-0.18448581559737548,0.3982579727025858,0.006009161277994141,0.4032350266311829,0.4032350266311829
16,-0.9388910978325306,0.013800950341520376,-0.0014646866882642056,0.3746665517070756,-0.09581785143727656,0.3763691509837469,0.3763691509837469
17,-0.9375136725203991,-0.04328831774822338,0.009236476619735074,0.36621808290098734,-0.07371829064072372,0.3770710698296244,0.3770710698296244
18,-0.8734293605368167,-0.09681628414121912,0.01910897846494155,0.3305021157159351,-0.0469706078110681,0.354560060460327,0.354560060460327
19,-0.8740785462117174,-0.14660514264641467,0.028435975915473883,0.318306074695448,-0.027858472669113808,0.3598271228120277,0.3598271228120277
20,-0.7257555416019551,-0.19025804113417694,0.03667810948336491,0.24585445285737,0.0033663135098027062,0.30654853820697614,0.30654853820697614
21,0.8657542896804767,-0.13174775686962722,0.024316931742271765,-0.3768075832770888,0.1344859126228779,-0.33405368216690856,-0.33405368216690856
22,0.8373118889346043,-0.08621113862853477,0.016147297697982434,-0.35809274438728894,0.11437450347844039,-0.32446094576000706,-0.32446094576000706
23,0.916936995915898,-0.031672523801554935,0.005951708706761242,-0.3774555822019463,0.10110935450646784,-0.36091953293429774,-0.36091953293429774
24,0.7881798371529353,0.0036582769230450707,-0.0006275363633724017,-0.31682417594126355,0.07504061924890806,-0.31327824430565626,-0.31327824430565626
25,0.972582253137374,0.07600641613806063,-0.015315173951326014,-0.3676325133557723,0.06452020393884703,-0.39747801031035485,-0.39747801031035485
26,0.6374476336952893,0.2479938067449883,0.26660587739902825,-0.22086346481818342,-0.1399249092415709,-0.28532536840142003,-0.28532536840142003
27,-0.9914133522698171,0.013299073270468536,0.34084525088270995,0.3591982805691688,-0.19935683684619315,0.39722707440607835,0.39722707440607835
28,0.4794873903462088,-0.03181316336473003,-0.10277528672763221,-0.1815482223035468,0.10828723064097043,-0.18992451900505142,-0.18992451900505805
29,0.9832011063228392,-0.022964508093441603,-0.31507535474851794,-0.3591742090949567,0.20228306503963883,-0.3931352743601638,-0.39313527436016
30,1.0013339783790483,-0.012450952918938732,-0.3503318736952398,-0.36227805828766146,0.200911940581619,-0.40142891180213436,-0.40142891180213436
