

Positions
(0.208444629080888, 0.5790571499232476, 0.09393892344254955, 0.03674070844748824, -0.18036994635313588, 0.039095644990130275, 0.03910229156211384)
(0.19935608924973747, 0.5911608725583337, 0.0985049239675533, 0.04042447582327868, -0.1927567962323768, 0.042708938941894314, 0.04271558551387788)
(0.19100954031300474, 0.60196253320752, 0.10308621408616893, 0.04382359040749256, -0.20383955361746847, 0.04599379060097656, 0.046000437172960124)
(0.18332001048136887, 0.6116564134983107, 0.10768053693178437, 0.046968991559617555, -0.2138100088911536, 0.048992740412269004, 0.04899938698425257)
(0.17621447017769407, 0.6204008100867676, 0.1122860787873708, 0.04988748055066234, -0.22282480323009937, 0.05174136157331117, 0.05174800814529473)
(0.1696300807672782, 0.628325804675231, 0.11690134486294601, 0.05260227091916682, -0.23101293845441598, 0.05426958975960238, 0.054276236331585945)
(0.1635125228299858, 0.6355391751495857, 0.12152509270167736, 0.05513356511356896, -0.2384815263126637, 0.05660279212170954, 0.0566094386936931)
(0.1578146328813047, 0.6421309040115822, 0.12615628147226715, 0.0574990226222115, -0.2453201805031869, 0.05876260305922808, 0.05876924963121164)
(0.15249528672900753, 0.6481766516941367, 0.13079403292980402, 0.059714143346802244, -0.2516044057790154, 0.06076758372281372, 0.06077423029479728)
(0.14751848065451786, 0.6537404579250092, 0.13543760105055866, 0.06179258391992068, -0.257398238100741, 0.06263374693123626, 0.06264039350321982)
(0.14285257186883163, 0.6588768615728157, 0.14008634818692156, 0.06374642030417738, -0.26275631973487623, 0.06437497851071275, 0.0643816250826963)
(0.13846964773250614, 0.6636325782321876, 0.14473972617521766, 0.06558636710453458, -0.2677255440634982, 0.0660033779841915, 0.06601002455617505)
(0.1343449995267619, 0.66804783839174, 0.14939726124285124, 0.06732196172656829, -0.2723463697329247, 0.0675295359521264, 0.06753618252410995)
(0.13045668149592526, 0.6721574628599657, 0.1540585418565224, 0.0689617196846236, -0.2766538784088982, 0.06896276155805778, 0.06896940813004133)
(0.1267851397437981, 0.6759917331495706, 0.15872320886702534, 0.07051326620986803, -0.28067863220621014, 0.07031127012018365, 0.0703179166921672)
(0.12331289860732772, 0.6795771006125799, 0.1633909474619508, 0.07198344829196625, -0.2844473733969905, 0.07158233874304337, 0.07158898531502693)
(0.08618893658958904, 0.6817508782558008, 0.1630222442707233, 0.08694129642881217, -0.28890355426098435, 0.08647665332836196, 0.08648329990034552)
(0.04881720696782597, 0.6832395294172062, 0.16278477267893357, 0.101930517327648, -0.29311914732511707, 0.10146499050726407, 0.10147163707924763)
(0.011301163198031679, 0.6840299099438962, 0.1626790905979509, 0.1168872206842298, -0.2970794769856993, 0.11652112082500127, 0.11652776739698482)
(-0.026253123661236815, 0.6841154493757267, 0.16270543652625874, 0.13174663185033783, -0.30077192387802903, 0.13161804260482501, 0.13162468917680858)
(-0.06373889324654401, 0.6834961839863376, 0.16286371676687722, 0.146444524354939, -0.3041859858314137, 0.14672831175806547, 0.14673495833004904)
(-0.10105051656289636, 0.6821787461307397, 0.16315350687073737, 0.1609185601958409, -0.3073134234193324, 0.16182433964236492, 0.1618309862143485)
(-0.13808526964847626, 0.6801761794700789, 0.16357405717738346, 0.1751095659379826, -0.310148355161078, 0.17687869479648988, 0.17688534136847345)
(-0.1747449867416246, 0.6775075900797022, 0.16412430228724392, 0.18896268533828395, -0.3126872999367401, 0.19186440032776525, 0.19187104689974882)
(-0.21093752868169413, 0.6741976516915463, 0.16480287419127884, 0.20242835847869897, -0.3149291663417747, 0.20675521894879528, 0.20676186552077888)
(-0.24657801596819248, 0.6702759900035198, 0.16560811869028946, 0.21546309029122343, -0.3168751911184875, 0.2215259182875521, 0.2215325648595357)
(-0.2815897924741671, 0.6657764755862786, 0.1665381146596615, 0.22802998658998033, -0.3185288306244321, 0.236152510062654, 0.2361591566346376)
(-0.29485607692266375, 0.6662044310465572, 0.17052633932320324, 0.2329021456099864, -0.32132728473554256, 0.24144767355415006, 0.24145432012613366)
(-0.30749564870286394, 0.6665231975816712, 0.17453150980319213, 0.2375172817056984, -0.32395175724347125, 0.24649994711386436, 0.24650659368584796)
(-0.3195479776592725, 0.6667464698165221, 0.17855243351747427, 0.24189271217399466, -0.326416490581347, 0.25132469404692165, 0.2513313406189053)
(-0.33104969455804745, 0.6668862109249278, 0.1825880286387861, 0.24604447173717606, -0.328734334095166, 0.255936105090813, 0.2559427516627966)


Velocities
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(-0.09846118394821982, 0.12850136574264864, 0.05271101325622957, 0.04004284652283832, -0.13174494776971413, 0.03886508405822914, 0.03886508405822914)
(-0.1607824816593001, 0.20502923310840604, 0.09267238053847687, 0.06564228500594287, -0.2106524169079701, 0.06295389543953238, 0.06295389543953238)
(-0.1974834670021389, 0.2457629881773266, 0.12338965167002441, 0.08095996915737343, -0.2530882528000135, 0.07668112788055596, 0.07668112788055596)
(-0.22196810659112903, 0.2700413915752318, 0.1499657652437298, 0.09135152519420692, -0.27870880730493297, 0.08553380148013304, 0.08553380148013304)
(-0.2230395697520977, 0.26581821373632525, 0.1622402912541749, 0.0921187231696456, -0.2749205667946295, 0.08536380741527026, 0.08536380741527026)
(-0.21977870673021466, 0.25664960711808293, 0.17250540051417546, 0.09109283062775309, -0.2660000137380144, 0.08355980733678897, 0.08355980733678897)
(-0.21681955111207385, 0.2487074910579165, 0.18240850468037534, 0.09014582471114427, -0.25826012106433677, 0.08196339245360681, 0.08196339245360681)
