 ,Position x,Position y,Position z,Orientation x,Orientation y,Orientation z,Orientation w
Start pose
 ,-0.015332951413786095,0.0465728972284397,-0.07209241214288797,-0.5463869236434388,0.1246356432998928,0.0818915971536132,0.8241486834341916
Final pose
 ,-0.001696584030020413,0.09657287283521178,-0.12209241840126445,-0.5463869231374654,0.12463564765941794,0.08189159810853151,0.8241486830154628
Cartesian via points
0,-0.015332951413786095,0.0465728972284397,-0.07209241214288797,-0.5463869236434388,0.1246356432998928,0.0818915971536132,0.8241486834341916
1,-0.015332964474555991,0.049906213089410845,-0.07542572147943294,-0.5463869090491325,0.1246356588391106,0.08189165126600019,0.8241486853829252
2,-0.015332961934368497,0.05323955076218545,-0.07875906032491148,-0.5463869126387396,0.12463565449515412,0.08189163797728635,0.8241486849804882
3,-0.01533295994284869,0.056572887221367794,-0.08209239772833497,-0.5463869152373335,0.12463565150154159,0.08189162831159304,0.8241486846708507
4,-0.015332958373135405,0.05990622284012078,-0.08542573410797477,-0.5463869171457862,0.12463564939979073,0.08189162119675199,0.8241486844304151
5,-0.015332957128461316,0.0632395578676955,-0.08875906975036607,-0.5463869185699635,0.1246356478960142,0.08189161588618502,0.8241486842413271
6,-0.01533295613539934,0.06657289247317799,-0.09209240485448776,-0.5463869196439385,0.1246356468052403,0.08189161188287711,0.8241486840920587
7,-0.015332955338145424,0.06990622677309562,-0.09542573956056072,-0.5463869204600614,0.1246356460053973,0.08189160884141342,0.824148683974168
8,-0.015332954694146514,0.07323956084894483,-0.09875907396876202,-0.5463869210901227,0.1246356454085484,0.08189160649881888,0.8241486838794887
9,-0.015332954170809203,0.07657289475850976,-0.1020924081515815,-0.5463869215775181,0.12463564496086267,0.08189160468819183,0.824148683803976
10,-0.0153329537430406,0.07990622854328969,-0.10542574216210453,-0.5463869219562583,0.12463564462265919,0.08189160328141802,0.8241486837438127
11,-0.01533295339141603,0.08323956223344842,-0.10875907603964267,-0.5463869222591344,0.12463564435990317,0.08189160216282725,0.8241486836938999
12,-0.01533295310081308,0.08657289585115711,-0.11209240981361278,-0.5463869224984037,0.12463564415744155,0.08189160127990706,0.8241486836536208
13,-0.01533295285939101,0.08990622941288433,-0.11542574350624493,-0.5463869226930838,0.12463564399692986,0.08189160056621463,0.8241486836197438
14,-0.015332952657825557,0.0932395629309845,-0.11875907713449235,-0.5463869228500914,0.12463564387041648,0.08189159999222984,0.8241486835918188
15,-0.015332952488732683,0.09657289641481143,-0.12209241071139651,-0.5463869229629293,0.12463564378020062,0.08189159956834217,0.8241486835727735
16,-0.010787485244847716,0.09657287399187538,-0.12209241763961683,-0.5463869217438176,0.12463565138277631,0.08189158518777896,0.824148684660201
17,-0.006242034518339472,0.09657287326829309,-0.12209241805138629,-0.5463869225366302,0.12463564956206495,0.08189159140755502,0.824148683791906
18,-0.001696584030020413,0.09657287283521178,-0.12209241840126445,-0.5463869231374654,0.12463564765941794,0.08189159810853151,0.8241486830154628
Time stamps via points
0,1578572049365286500
1,1578572049366957024
2,1578572049368684461
3,1578572049371886413
4,1578572049375433977
5,1578572049377525095
6,1578572049379204914
7,1578572049380770852
8,1578572049382427324
9,1578572049384069393
10,1578572049385603610
11,1578572049388239253
12,1578572049391068282
13,1578572049393159397
14,1578572049395153191
15,1578572049397485302
16,1578572049399265513
17,1578572049401971335
18,1578572049404469659
X coordinates of via points
0,-0.015332951413786095
1,-0.015332964474555991
2,-0.015332961934368497
3,-0.01533295994284869
4,-0.015332958373135405
5,-0.015332957128461316
6,-0.01533295613539934
7,-0.015332955338145424
8,-0.015332954694146514
9,-0.015332954170809203
10,-0.0153329537430406
11,-0.01533295339141603
12,-0.01533295310081308
13,-0.01533295285939101
14,-0.015332952657825557
15,-0.015332952488732683
16,-0.010787485244847716
17,-0.006242034518339472
18,-0.001696584030020413
Y coordinates of via points
0,0.0465728972284397
1,0.049906213089410845
2,0.05323955076218545
3,0.056572887221367794
4,0.05990622284012078
5,0.0632395578676955
6,0.06657289247317799
7,0.06990622677309562
8,0.07323956084894483
9,0.07657289475850976
10,0.07990622854328969
11,0.08323956223344842
12,0.08657289585115711
13,0.08990622941288433
14,0.0932395629309845
15,0.09657289641481143
16,0.09657287399187538
17,0.09657287326829309
18,0.09657287283521178
Z coordinates of via points
0,-0.07209241214288797
1,-0.07542572147943294
2,-0.07875906032491148
3,-0.08209239772833497
4,-0.08542573410797477
5,-0.08875906975036607
6,-0.09209240485448776
7,-0.09542573956056072
8,-0.09875907396876202
9,-0.1020924081515815
10,-0.10542574216210453
11,-0.10875907603964267
12,-0.11209240981361278
13,-0.11542574350624493
14,-0.11875907713449235
15,-0.12209241071139651
16,-0.12209241763961683
17,-0.12209241805138629
18,-0.12209241840126445
