 ,Position x,Position y,Position z,Orientation x,Orientation y,Orientation z,Orientation w
Start pose
 ,-0.015478318145237164,0.04666871809298208,-0.07214358689963084,-0.5462081846752217,0.12441449700526107,0.08321828812767897,0.8241676822405897
Final pose
 ,0.0445216777358217,0.10666871780650886,-0.13214358311297364,-0.5462081803667663,0.12441449651151051,0.08321829211332465,0.8241676847680665
Cartesian via points
0,-0.015478318145237164,0.04666871809298208,-0.07214358689963084,-0.5462081846752217,0.12441449700526107,0.08321828812767897,0.8241676822405897
1,-0.01547833123270886,0.050002034043579516,-0.07547689625071634,-0.5462081698322405,0.12441451277497352,0.08321834212531844,0.8241676842447743
2,-0.01547832869167091,0.05333537168944326,-0.07881023507999661,-0.5462081734756227,0.12441450837158642,0.08321832889004989,0.824167683831287
3,-0.015478326698441805,0.056668708130635015,-0.08214357247471564,-0.5462081761147157,0.12441450533598353,0.08321831925761942,0.8241676835131158
4,-0.015478325126638971,0.060002043737127385,-0.08547690885005176,-0.5462081780594564,0.12441450319904418,0.08321831214880226,0.824167683264643
5,-0.015478323879774346,0.06333537875619275,-0.08881024449070613,-0.5462081795048023,0.12441450167557554,0.08321830685766239,0.824167683070995
6,-0.015478322884577764,0.06666871335566814,-0.09214357959456468,-0.5462081805966187,0.12441450056899811,0.08321830286350525,0.8241676829177522
7,-0.015478322085327623,0.07000204765127722,-0.09547691430119269,-0.5462081814288033,0.12441449975555467,0.08321829982193481,0.8241676827961415
8,-0.015478321439508148,0.0733353817239898,-0.09881024871037485,-0.5462081820700088,0.1244144991496569,0.08321829748236026,0.8241676826988873
9,-0.01547832091453685,0.07666871563123939,-0.10214358289436794,-0.5462081825716638,0.12441449869077398,0.08321829565867052,0.8241676826198354
10,-0.01547832048531699,0.08000204941428798,-0.1054769169061201,-0.5462081829606924,0.12441449834481946,0.0832182942437218,0.8241676825571063
11,-0.015478320132412196,0.08333538310313585,-0.10881025078486452,-0.5462081832677437,0.12441449807917415,0.0832182931294558,0.824167682506223
12,-0.015478319840684871,0.08666871671984079,-0.11214358455997596,-0.5462081835093251,0.12441449787522368,0.08321829225259013,0.8241676824654447
13,-0.015478319598277855,0.09000205028079117,-0.11547691825366388,-0.546208183707675,0.12441449771224213,0.08321829153891326,0.8241676824306556
14,-0.015478319395850872,0.09333538379828389,-0.11881025188287367,-0.5462081838629851,0.12441449758710736,0.08321829097762841,0.8241676824032899
15,-0.015478319226004742,0.09666871728163158,-0.12214358546064677,-0.5462081839972921,0.12441449748191825,0.08321829050085126,0.8241676823782998
16,-0.010932851882022135,0.09666869491727302,-0.12214359237409415,-0.5462081827253308,0.12441450508652517,0.08321827586953008,0.8241676835506655
17,-0.006387401138839826,0.09666869418683287,-0.12214359278748654,-0.5462081835272732,0.12441450327479926,0.08321828205477813,0.8241676826681407
18,-0.0018419506365083245,0.09666869374537454,-0.12214359313923183,-0.5462081841374173,0.12441450137995774,0.08321828872869098,0.8241676818759337
19,0.00270349973393864,0.09666869361378187,-0.12214359342543793,-0.5462081845299347,0.1244144994399208,0.08321829564033918,0.824167681210774
20,0.007248950089799577,0.09666869380019616,-0.12214359364218044,-0.5462081846859266,0.12441449749120402,0.08321830251581726,0.8241676807073316
21,0.011794400549265784,0.09666869429976467,-0.12214359378552277,-0.5462081845916977,0.12441449557085596,0.08321830908160541,0.8241676803967078
22,0.0163398512240207,0.09666869509502214,-0.1221435938519187,-0.5462081842523918,0.12441449371342644,0.08321831508511142,0.8241676802957832
23,0.020885302212552376,0.09666869615722044,-0.12214359383880087,-0.5462081836800668,0.12441449195099047,0.08321832031270585,0.8241676804132951
24,0.02543075359486197,0.09666869744844976,-0.1221435937452394,-0.546208182903037,0.12441449031108293,0.08321832460386563,0.8241676807425307
25,0.029976205429029464,0.09666869892430292,-0.12214359357254001,-0.5462081819556001,0.12441448881673717,0.08321832785819468,0.8241676812674192
26,0.034521657749823235,0.09666870053679551,-0.12214359332466382,-0.5462081808843767,0.12441448748543732,0.08321833003819255,0.8241676819582109
27,0.037021657768238396,0.09916870436850915,-0.12464358649113255,-0.5462081755593446,0.12441448906912153,0.08321832627112487,0.8241676856286192
28,0.03952166451572873,0.10166870886876059,-0.12714358542518425,-0.5462081772521907,0.12441449156758123,0.08321831471218094,0.824167685296678
29,0.042021671167006974,0.10416871334653718,-0.12964358429650744,-0.5462081788496332,0.124414494047876,0.08321830333697067,0.8241676850121546
30,0.0445216777358217,0.10666871780650886,-0.13214358311297364,-0.5462081803667663,0.12441449651151051,0.08321829211332465,0.8241676847680665
Time stamps via points
0,1578486300839447786
1,1578486300841288103
2,1578486300842890721
3,1578486300844548447
4,1578486300846184129
5,1578486300847750368
6,1578486300849394325
7,1578486300851192828
8,1578486300853195425
9,1578486300855371885
10,1578486300857060514
11,1578486300858742399
12,1578486300860354430
13,1578486300862142549
14,1578486300865161058
15,1578486300867080648
16,1578486300868817714
17,1578486300871789843
18,1578486300873674562
19,1578486300875473635
20,1578486300877315400
21,1578486300880974268
22,1578486300883076929
23,1578486300885339110
24,1578486300887297138
25,1578486300889658340
26,1578486300891517350
27,1578486300893403959
28,1578486300895580416
29,1578486300897748987
30,1578486300899501377
X coordinates of via points
0,-0.015478318145237164
1,-0.01547833123270886
2,-0.01547832869167091
3,-0.015478326698441805
4,-0.015478325126638971
5,-0.015478323879774346
6,-0.015478322884577764
7,-0.015478322085327623
8,-0.015478321439508148
9,-0.01547832091453685
10,-0.01547832048531699
11,-0.015478320132412196
12,-0.015478319840684871
13,-0.015478319598277855
14,-0.015478319395850872
15,-0.015478319226004742
16,-0.010932851882022135
17,-0.006387401138839826
18,-0.0018419506365083245
19,0.00270349973393864
20,0.007248950089799577
21,0.011794400549265784
22,0.0163398512240207
23,0.020885302212552376
24,0.02543075359486197
25,0.029976205429029464
26,0.034521657749823235
27,0.037021657768238396
28,0.03952166451572873
29,0.042021671167006974
30,0.0445216777358217
Y coordinates of via points
0,0.04666871809298208
1,0.050002034043579516
2,0.05333537168944326
3,0.056668708130635015
4,0.060002043737127385
5,0.06333537875619275
6,0.06666871335566814
7,0.07000204765127722
8,0.0733353817239898
9,0.07666871563123939
10,0.08000204941428798
11,0.08333538310313585
12,0.08666871671984079
13,0.09000205028079117
14,0.09333538379828389
15,0.09666871728163158
16,0.09666869491727302
17,0.09666869418683287
18,0.09666869374537454
19,0.09666869361378187
20,0.09666869380019616
21,0.09666869429976467
22,0.09666869509502214
23,0.09666869615722044
24,0.09666869744844976
25,0.09666869892430292
26,0.09666870053679551
27,0.09916870436850915
28,0.10166870886876059
29,0.10416871334653718
30,0.10666871780650886
Z coordinates of via points
0,-0.07214358689963084
1,-0.07547689625071634
2,-0.07881023507999661
3,-0.08214357247471564
4,-0.08547690885005176
5,-0.08881024449070613
6,-0.09214357959456468
7,-0.09547691430119269
8,-0.09881024871037485
9,-0.10214358289436794
10,-0.1054769169061201
11,-0.10881025078486452
12,-0.11214358455997596
13,-0.11547691825366388
14,-0.11881025188287367
15,-0.12214358546064677
16,-0.12214359237409415
17,-0.12214359278748654
18,-0.12214359313923183
19,-0.12214359342543793
20,-0.12214359364218044
21,-0.12214359378552277
22,-0.1221435938519187
23,-0.12214359383880087
24,-0.1221435937452394
25,-0.12214359357254001
26,-0.12214359332466382
27,-0.12464358649113255
28,-0.12714358542518425
29,-0.12964358429650744
30,-0.13214358311297364
